text,label,source_label,source
Stop your stupid editing in the Germanic wars Mofu what is your problem? Repair that shit you did in Chronology of Germanic Wars! Bastrd. ✍,offensive_language,insult,external_unified_english
Actually fuck it. You're all gay nerds who butt fuck each other. I'm gonna go get laid. Btw homos go to hell.,hate_speech,hate_speech,external_unified_english
"I HATE YOU NOOB YOU OLD PILE OF !@#$ING @^$&. I HOPE YOU BURN IN HELL FOR TAKING MY &%^@ING THING OFF YOU &$#GOT!!! PMG NOOB! BLACK RETARD, GOT N0 LIFE!!!",offensive_language,insult,external_unified_english
""" """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""::::::::::::::::::::::::HONESTLY what you all are doing is WRONG! STOP DISCRIMINATING US GOTHS FROM SOCIETY! HOW COME you're just making shit up, saying it's dangerous to be Goth. Well guess what, I'm Goth and I'm proud of my lifestyle subculture. Sure, we like different things but just let us be. Ecto, you're a horrible person, I hope you know that. Why list a section of 'critisim' when Maddox is just a faggot, mother-fucking sonofabithc, cock sucking asshole! fuck maddox! Jhonen SHOULD NEVER EVER EVER EVER EVER bE COMPARED WITH THAT evil man. Jhonen's never critized the lifestyle. Sure, he's made little comments of how most get into it but don't know everything about it and what it is all about but that dosen't mean he's critiquing it. If anything, Vasquez IS a Goth. GOTH FOREVER!- The Powerful""",offensive_language,insult,external_unified_english
silly cunt suck ur mum u prick,offensive_language,insult,external_unified_english
Wha's a reliable source mike? Something that comes out your ma's cunt when she's breast feeding you? You wanker.,offensive_language,insult,external_unified_english
""" You're a fool and I hope you leave Wikipedia immediately. You're the cancer that is killing this site. Stop deleting my userpages or I will ask for you to be blocked from editing due to vandalism. Simply remove the copyrighted material. There is no precedent for not posting parts of articles in a userspace, and if there is, I do not recognize it. Mate1 """,offensive_language,insult,external_unified_english
Typical of a woman to be that stupd.,hate_speech,hate_speech,external_unified_english
"Engineer You hope you don't design buildings, and if you do, please don't do it in Europe. Thank you. PS: You are a moron.",offensive_language,insult,external_unified_english
""" He touched your anus with his penis, faggot. Fuck Dog. Come try and collect a bounty on me, motherfucker. I got a 12 gauge full of 00 buck for ya, """"bruh"""". Couldn't make you any uglier to get shot in the face a few times, would it you loser fuck?""",offensive_language,insult,external_unified_english
Disabled people with any power are a t h r e a t to civilisation.,hate_speech,hate_speech,external_unified_english
""" Well I see that one of the sold-out hookers who shill for the pharmaceutical industry has deleted my reference not only from here but from biopsychiatry controversy because it is allegedly about an """"obscure anti-psychiatry book."""" That does not, however, prevent me from pointing out that the vested interests of the psychiatry industry are policing Wikipedia and protecting their wealth by removing legitimate references from articles. And the coward didn't even have the courage to identify himself here when he did it! """,offensive_language,insult,external_unified_english
"The quote that you tried to preserve said that ALL AMERICANS HAVE INCEST, the real quote does not. Get over it. It's in the history. Theres nothing to argue about. You are an idiot. you were wrong. You got burned!! Now go fuck your mother. Picture it! Your Cousin",offensive_language,insult,external_unified_english
Hey I bet you Quinsareth are gay and like telling lies to your mother.,hate_speech,hate_speech,external_unified_english
"SUP NIGGA I WUZ JUS CHILLIN WIT MY OG'S ON DA WEST SIDE NIGGA, YO JIGABOO BLOCKED MY CRACKA ASS, DA WU TANG AIN'T NUTTIN TA FUCK WIT BIOTCH",hate_speech,hate_speech,external_unified_english
Female lives aren't worth shit.,hate_speech,hate_speech,external_unified_english
Hal Turner You are an idiot Everything the precvious edits are saying are true. He's as recently as 12-20-06 admitted he had brutally beat a hispanic man just for crossing in front of his house. This man is a Racist and Near Skinhead. You want to protect a NAZI Fine but remember by supporting him you are just making yourself an enabler of this man's HATE,hate_speech,hate_speech,external_unified_english
"If trans people like you refuse to fit in, they should suffer for it.",hate_speech,hate_speech,external_unified_english
"I'm proud of mine. You are shames, thats why you lie, to reduce your shame. Examples of lies are when you said Estonian SS didn't kill any Jews, and you had many other like that. M.V.E.i.",offensive_language,insult,external_unified_english
"Automatic transmission hoax About the ZIS-101automatic transmission that was an crazy ruskie imbeciles propaganda,I had just fixed that shit.",offensive_language,insult,external_unified_english
crazy nerd who dislikes women,hate_speech,hate_speech,external_unified_english
That monkey is more intelligent than all of you immigrants combined.,hate_speech,hate_speech,external_unified_english
""" hey warrens, fuck you too. """"Uncivil manner, means me trying to elaborate on my arguments and getting revert on revert that's what uncivil means. So yeah your a big winner champ and won't get banned. Asshole. Since the vista article contains information about the anti trust situation which, since it seems some people here have got a mouthful of gate's balls, is mislabelled anti trust controversy. Not really a controversy though is it when a court elected by over two hundred million people issues a decision, it'a court ruling, like it or not there's no controversy too that. Otherwise we should renaim the ted bundy trial, to the tend bundy controversy, since any court ruling merits this label. Since there's a section on anti trust laws and vista, it's worth noting the recent news that microsoft are going to be paying a hefty daily fine for completely ignoring the court's injuction. And this does have bearing on vista. You can't quote the m.s. pr saying we don't know what they want us to do, it's all questions, or whatever else he mentioned, without an adjunct sentence, of the head official regulating the anti trust actions quoting him too saying that our injuctions are crystal clear yet ms has ignored them for over two years now. But of course this has no bearing if this article is supposed to be a showcase for vista. So like i said, if some fuckers had gone into the trouble of actually discussing any of that instead of reverted every single edit in a hitleric fashion, things would be different. But for now this stategy of being a hawk on an article I wish to keep in a certain way, and being completely uncivil and rude about it, merits from my part a roayl, fuck y's all, take your mouths off of gate's balls and then we can talk. """,offensive_language,insult,external_unified_english
